Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp_Time,Temp
3252.26664,-2.02947,-0.05875,-1.10952,0.08827,-1.0003,0.06764,-1.01323,0.09998,-0.94343,0.14176,-1.12706,0.1046,-1.05548,0.0986,8328.23867,25.05338
3252.64888,-2.00388,-0.003,-1.17703,0.09688,-0.92653,0.08744,-1.11589,0.06653,-1.03543,0.12286,-1.05553,0.06364,-1.08103,0.11418,8329.31507,25.05338
3253.05498,-1.9667,-0.02083,-1.13536,0.11351,-0.91249,0.13247,-0.82141,0.08223,-0.90336,0.14267,-0.98934,0.12188,-1.11921,0.07846,8330.26661,25.05368
3253.46445,-2.04249,-0.01654,-1.24768,0.08468,-0.93577,0.06535,-0.89067,0.08949,-0.71038,0.1273,-0.99986,0.11462,-0.73581,0.1021,8331.28058,25.05368
3253.85271,-1.9814,-0.0156,-1.26114,0.119,-0.9559,0.11828,-1.04059,0.11332,-0.97492,0.18347,-1.037,0.13284,-1.15354,0.16452,8332.29453,25.05368
3254.2369,-2.0381,0.03549,-1.18005,0.0819,-0.91426,0.10191,-0.95997,0.1604,-0.69552,0.12344,-1.03809,0.14346,-1.07641,0.07253,8333.3085,25.05358
3254.63925,-2.03352,-0.05303,-1.21516,0.14056,-0.94336,0.08374,-1.00453,0.08318,-0.83546,0.0936,-1.05535,0.1077,-1.10811,0.09669,8334.32401,25.05348
3255.03825,-1.95753,-0.05111,-1.21565,0.12063,-1.07802,0.08652,-1.01344,0.1106,-0.8141,0.17219,-0.98721,0.06797,-0.95395,0.04145,8335.35348,25.05348
3255.42212,-2.06454,-0.02056,-1.31353,0.09541,-0.96908,0.11647,-1.14251,0.13419,-0.98033,0.16607,-0.97929,0.12967,-1.39384,0.10388,8336.39223,25.05348
3255.81358,-1.95178,-0.00568,-1.2479,0.08633,-1.08578,0.10273,-0.90075,0.1121,-0.84302,0.18857,-1.1685,0.07717,-1.16876,0.03815,8337.41356,25.05378
3256.21459,-2.00958,-0.0087,-1.23568,0.12277,-0.933,0.09589,-0.97368,0.13377,-0.97765,0.16446,-1.05374,0.15232,-1.30782,0.09011,8338.44493,25.05388
3256.60257,-2.06164,-0.00702,-1.13546,0.09803,-1.04866,0.06116,-1.01662,0.14329,-1.00291,0.19358,-1.1129,0.02465,-1.21762,0.04486,8339.39329,25.05438
3257.00528,-1.89033,-0.04975,-1.218,0.10516,-0.97064,0.11453,-1.06602,0.12862,-0.75529,0.11636,-1.02251,0.05375,-1.11676,0.14013,8340.40722,25.05418
3257.39415,-1.97797,-0.01636,-1.20203,0.09107,-1.03966,0.10638,-1.02407,0.09314,-0.80119,0.09498,-1.10585,0.0692,-1.07454,0.09272,8341.42118,25.05428
3257.78162,-1.96039,-0.00846,-1.11184,0.10105,-0.97636,0.09426,-1.08369,0.12802,-0.87225,0.19115,-0.96423,0.09021,-1.08661,0.12381,8342.43508,25.05458
3258.1825,-2.03727,-0.04138,-1.10549,0.13866,-0.90443,0.08735,-1.06704,0.09449,-0.83419,0.09049,-1.05032,0.11082,-1.01603,0.0036,8343.44903,25.05438
3258.58823,-2.04906,-0.02501,-1.17962,0.15457,-1.10353,0.11709,-1.07824,0.10429,-0.86437,0.13765,-1.18842,0.08034,-1.12367,0.03468,8344.46302,25.05448
3258.9738,-2.00548,-0.02302,-1.21559,0.14448,-0.86176,0.0888,-0.94779,0.11898,-0.90282,0.12378,-1.04448,0.09935,-1.08289,0.05397,8345.47703,25.05428
3259.36392,-2.06233,-0.05062,-1.24437,0.08056,-1.01443,0.10312,-0.90046,0.08833,-0.94394,0.14845,-0.95839,0.07877,-1.10771,0.06148,8346.49095,25.05418
3259.76454,-1.93153,-0.01974,-1.22566,0.12182,-1.0167,0.1229,-0.9859,0.13303,-0.96395,0.11897,-0.98132,0.09685,-1.0178,0.13286,8347.50592,25.05418
3260.16289,-1.92653,-0.05614,-1.25093,0.13031,-1.10238,0.09124,-0.97783,0.09146,-0.86195,0.1409,-1.17997,0.07433,-1.00841,0.04807,8348.52089,25.05418
3260.56373,-1.88878,-0.04651,-1.25695,0.11708,-0.93423,0.06195,-0.93747,0.08325,-0.80541,0.09453,-1.08256,0.12453,-1.06563,-0.01627,8349.53484,25.05408
3260.95485,-1.99523,-0.00872,-1.15112,0.07604,-0.81409,0.06382,-0.87647,0.11523,-0.90934,0.09059,-1.0883,0.07114,-0.92211,0.1571,8350.54882,25.05428
3261.34122,-2.00898,-0.02168,-1.18791,0.08299,-0.99117,0.07614,-0.95279,0.08285,-0.93149,0.1234,-1.01909,0.11049,-1.20834,0.04271,8351.56281,25.05408
3261.72657,-2.02023,-0.01956,-1.20674,0.11766,-0.86661,0.08689,-0.99766,0.11596,-0.97051,0.16433,-1.06102,0.09622,-1.15795,0.06667,8352.57672,25.05418
3262.12741,-2.02168,-0.064,-1.27724,0.13005,-0.99325,0.08374,-1.10552,0.11468,-0.85048,0.1473,-1.07561,0.10296,-0.88576,0.07841,8353.59074,25.05408
3262.51281,-1.9832,-0.07766,-1.30508,0.10471,-0.88338,0.07332,-0.94413,0.08578,-0.95404,0.15484,-1.15909,0.1077,-0.9898,0.08841,8354.60465,25.05428
3262.91237,-1.92175,-0.073,-1.16618,0.11034,-0.88847,0.07415,-0.92435,0.11259,-0.95412,0.11633,-1.03385,0.10681,-1.07716,0.04915,8355.6186,25.05438
3263.30449,-2.13955,-0.06504,-1.21733,0.10026,-1.00608,0.08772,-0.97265,0.15175,-0.83276,0.14216,-1.0955,0.07706,-1.0427,0.06259,8356.6326,25.05428
3263.71346,-1.85643,-0.05353,-1.1446,0.10283,-1.0729,0.1376,-1.0399,0.11126,-0.89096,0.14155,-1.06674,0.09405,-1.04337,0.08831,8357.64755,25.05408
3264.10469,-1.91697,-0.04637,-1.25805,0.13886,-1.10708,0.08411,-0.84762,0.11986,-1.00362,0.12536,-1.02536,0.12982,-1.0444,0.05213,8358.66155,25.05408
3264.49501,-1.92508,-0.05732,-1.27077,0.08266,-0.84447,0.06195,-0.92497,0.14759,-0.72775,0.0931,-1.02797,0.09844,-1.29501,0.0352,8359.67544,25.05408
3264.8918,-2.05301,-0.05774,-1.22221,0.11695,-0.85667,-0.00683,-1.03103,0.09896,-1.10287,0.14215,-0.96823,0.1471,-1.03069,0.09634,8360.68944,25.05388
3265.28751,-1.97686,-0.05524,-1.23661,0.12052,-0.95793,0.04668,-0.91964,0.06357,-0.94872,0.19626,-0.95647,0.13033,-0.95479,0.04908,8361.70339,25.05408
3265.67737,-2.0169,-0.04897,-1.27688,0.07965,-0.93452,0.0443,-1.02244,0.13096,-0.91192,0.1727,-0.8956,0.0796,-0.97829,0.01927,8362.71738,25.05378
3266.0655,-1.99639,-0.02649,-1.21019,0.10216,-0.94209,0.04077,-0.89703,0.06255,-0.95344,0.09704,-1.00619,0.04914,-1.15909,-0.06204,8363.73131,25.05368
3266.46896,-2.0751,-0.05923,-1.2378,0.14721,-0.92481,0.07595,-0.78245,0.12778,-0.92584,0.11023,-1.10632,0.02249,-1.19341,0.20883,8364.74527,25.05358
3266.87759,-2.00186,-0.09206,-1.10611,0.11442,-0.95848,0.05366,-0.82517,0.12837,-0.93016,0.086,-1.05006,0.05385,-1.03057,0.05859,8365.75924,25.05368
3267.2733,-1.88899,-0.08669,-1.2497,0.12781,-0.99092,0.08879,-1.00512,0.13862,-1.17258,0.16272,-1.12785,0.10779,-0.73872,0.03457,8366.77316,25.05338
3267.68042,-1.90619,-0.02146,-1.26911,0.09174,-0.9038,0.06294,-1.097,0.06244,-0.93251,0.21258,-1.06335,0.13023,-1.25289,0.04638,8367.78757,25.05358
3268.07051,-2.04832,-0.08866,-1.14599,0.12296,-1.02878,0.11968,-0.84754,0.13063,-1.00994,0.12861,-1.06651,0.06545,-1.2878,0.07804,8368.80155,25.05358
3268.45511,-1.95532,-0.0981,-1.23815,0.12684,-0.96114,0.11462,-0.98417,0.09646,-0.83226,0.1897,-1.17624,0.14372,-1.15745,0.04964,8369.81548,25.05358
3268.86591,-2.04517,-0.1084,-1.17676,0.09014,-1.04492,0.12188,-0.96365,0.08632,-1.05852,0.11124,-0.98514,0.10929,-1.40611,0.05753,8370.82944,25.05348
3269.26551,-2.06973,-0.06806,-1.23037,0.0753,-1.08095,0.1615,-0.96696,0.15562,-0.86393,0.12358,-1.09239,0.07037,-0.94076,0.10251,8371.8491,25.05338
3269.65323,-1.96625,-0.05362,-1.38196,0.09777,-0.96929,0.06133,-0.87639,0.15785,-0.96,0.16929,-0.95281,0.07649,-1.06455,0.09711,8372.85736,25.05338
3270.06181,-1.97365,-0.09953,-1.23364,0.12037,-1.05961,0.07111,-1.0424,0.07242,-0.94863,0.11283,-0.97183,0.11687,-1.25383,-0.00754,8373.87394,25.05318
3270.46527,-1.97299,-0.11555,-1.26336,0.10875,-1.02777,0.1009,-0.97505,0.1496,-0.78262,0.18144,-1.17428,0.12182,-1.25178,0.08757,8374.91423,25.05328
3270.87282,-1.97436,-0.07463,-1.15428,0.07175,-1.01232,0.10637,-0.84144,0.17741,-1.01363,0.15556,-1.00308,0.09518,-1.04926,0.00609,8375.93338,25.05308
3271.279,-1.96241,-0.06149,-1.11659,0.06714,-1.06111,0.10829,-1.02226,0.12428,-0.95764,0.21172,-1.05161,0.10315,-1.06315,0.05645,8376.96348,25.05288
3271.66844,-1.92787,-0.10202,-1.23726,0.0835,-1.00762,0.05209,-0.98309,0.10715,-0.92076,0.102,-1.13565,0.10666,-1.08188,0.14063,8378.00356,25.05318
3272.08188,-1.96616,-0.08615,-1.21122,0.08192,-1.07463,0.1266,-0.91673,0.15573,-0.86752,0.14448,-1.19173,0.1415,-0.78456,0.14355,8378.94215,25.05288
3272.45943,-1.95329,-0.04108,-1.1338,0.11689,-0.91961,0.04336,-1.01949,0.10381,-0.96286,0.14657,-0.96792,0.11849,-1.03394,0.02034,8379.95611,25.05308
3272.87345,-2.03921,-0.10738,-1.2624,0.15402,-0.99631,0.11041,-1.03561,0.13707,-0.75355,0.13047,-1.16606,0.13773,-0.82824,0.04265,8380.97005,25.05278
3273.26138,-2.01003,-0.09052,-1.13367,0.11455,-0.99142,0.07892,-1.00913,0.12887,-0.83527,0.09668,-1.12295,0.0955,-1.15994,-0.00735,8381.98407,25.05268
3273.668,-2.02704,-0.08249,-1.21141,0.08818,-0.93805,0.06591,-0.8556,0.1702,-0.82637,0.15689,-1.03734,0.11652,-1.10707,0.02146,8382.99801,25.05268
3274.07648,-2.07169,-0.11681,-1.19404,0.13976,-0.8625,0.08963,-0.90075,0.10317,-0.82643,0.12292,-1.15625,0.14294,-1.23173,0.04734,8384.01195,25.05268
3274.47423,-2.03464,-0.10758,-1.1883,0.11414,-0.99097,0.11051,-1.02458,0.10526,-0.85178,0.12705,-1.08356,0.11332,-1.20671,0.03629,8385.02588,25.05268
3274.88083,-2.06179,-0.06959,-1.22292,0.10547,-0.99074,0.07234,-1.06279,0.13237,-0.9454,0.18708,-1.01439,0.16745,-1.02198,0.07122,8386.03985,25.05298
3275.27231,-1.92729,-0.10596,-1.31907,0.14193,-0.81733,0.09188,-0.87932,0.14593,-0.896,0.06759,-1.03092,0.05631,-1.1658,0.04086,8387.05481,25.05288
3275.66178,-2.03578,-0.04982,-1.26468,0.1375,-0.98331,0.14577,-1.06467,0.15203,-0.79182,0.06849,-1.06265,0.08496,-0.86269,0.10866,8388.06977,25.05288
3276.07203,-1.86428,-0.12656,-1.24791,0.1349,-0.94808,0.04673,-1.00863,0.15819,-0.71626,0.0778,-1.00155,0.08094,-0.95307,0.02076,8389.08378,25.05298
3276.48027,-2.02644,-0.07804,-1.27413,0.11645,-0.94321,0.09288,-0.95934,0.07122,-0.95322,0.12998,-0.98941,0.07939,-1.14887,0.09412,8390.09772,25.05288
3276.86636,-1.94771,-0.06465,-1.14374,0.0981,-0.96811,0.05731,-0.97418,0.14708,-0.94502,0.09859,-1.09984,0.1115,-0.9719,0.12728,8391.11169,25.05298
3277.27708,-1.9108,-0.07901,-1.27609,0.08671,-0.92901,0.04794,-0.90194,0.10374,-0.88798,0.04609,-1.07322,0.10101,-1.14752,-0.00902,8392.12564,25.05308
3277.67358,-2.00375,-0.11352,-1.21869,0.12276,-0.91924,0.05038,-0.94294,0.15642,-0.88139,0.0166,-1.15089,0.09969,-0.98235,0.0578,8393.13961,25.05318
3278.07741,-1.99427,-0.12203,-1.2419,0.0946,-0.89462,0.11187,-1.05689,0.06666,-0.77714,0.11871,-1.15325,0.12277,-1.1923,0.04287,8394.15357,25.05338
3278.47915,-1.92505,-0.07602,-1.15369,0.11727,-1.00599,0.14118,-1.15695,0.1722,-0.86921,0.10751,-1.073,0.14591,-1.16942,0.1192,8395.16751,25.05348
3278.86933,-1.97695,-0.08026,-1.19168,0.11884,-0.99564,0.07542,-1.00973,0.12596,-0.88682,0.15072,-1.03138,0.08711,-1.07668,0.10062,8396.18147,25.05348
3279.28864,-1.97046,-0.08954,-1.23327,0.12024,-1.07563,0.10785,-1.06867,0.12293,-0.95361,0.13928,-0.96679,0.09839,-1.26165,0.04095,8397.19542,25.05348
3279.67783,-2.09213,-0.04014,-1.23355,0.12089,-1.00686,0.06594,-0.98362,0.16947,-0.90139,0.19149,-1.05253,0.10935,-1.0293,0.1304,8398.21042,25.05318
3280.06809,-1.95739,-0.13702,-1.24386,0.12666,-0.93254,0.09214,-0.99083,0.16353,-0.83942,0.15656,-0.91951,0.14164,-0.98001,0.06654,8399.22436,25.05328
3280.4542,-2.04554,-0.10106,-1.15454,0.11297,-1.02731,0.11639,-0.95415,0.11031,-0.82314,0.09411,-1.03175,0.15637,-1.42747,0.03221,8400.23832,25.05348
3280.85332,-2.02814,-0.07847,-1.1418,0.05886,-0.96712,0.072,-0.8221,0.09424,-0.71181,0.22888,-1.00155,0.12634,-0.97627,0.06372,8401.25228,25.05338
3281.26892,-2.03305,-0.10607,-1.2817,0.10379,-1.01811,0.04304,-1.03256,0.11536,-0.73173,0.12299,-1.12641,0.09139,-1.29608,0.08143,8402.26622,25.05358
3281.66774,-2.00369,-0.12355,-1.25547,0.07337,-0.93526,0.10047,-0.92959,0.09515,-0.97422,0.18483,-1.08723,0.06898,-1.3438,0.07247,8403.28021,25.05358
3282.08436,-2.04028,-0.11515,-1.26309,0.13521,-0.93958,0.10873,-0.91677,0.07855,-0.76394,0.18503,-0.99693,0.07893,-1.09784,0.11452,8404.29417,25.05348
3282.47335,-1.98138,-0.10766,-1.15812,0.09156,-0.9692,0.11409,-1.02047,0.1278,-0.99996,0.17587,-0.97412,0.11125,-1.02879,0.0296,8405.30812,25.05358
3282.85543,-1.92597,-0.08309,-1.25504,0.13155,-0.97782,0.13977,-0.98554,0.15493,-1.05917,0.07553,-1.17935,0.10214,-1.01514,-0.04192,8406.32211,25.05358
3283.25633,-1.9829,-0.06481,-1.24264,0.13316,-0.89245,0.08612,-0.87085,0.15132,-0.88167,0.14986,-1.09153,0.05187,-1.36285,0.08096,8407.33903,25.05368
3283.66528,-2.04327,-0.06422,-1.22883,0.09172,-0.95676,0.07637,-0.94253,0.1259,-0.754,0.1029,-1.04483,0.09853,-1.31596,0.06019,8408.35405,25.05368
3284.05138,-2.03866,-0.07894,-1.34392,0.12007,-0.92499,0.05753,-0.9841,0.15988,-0.8025,0.13071,-0.85508,0.0958,-1.1744,-0.00622,8409.36798,25.05378
3284.47137,-1.88575,-0.1165,-1.26591,0.09963,-1.03736,0.05217,-0.89791,0.09679,-0.9656,0.16678,-1.07843,0.10325,-0.87329,0.13866,8410.38193,25.05378
3284.86747,-2.03628,-0.07428,-1.09573,0.11368,-0.88638,0.05676,-0.91117,0.12584,-0.8334,0.1708,-0.99338,0.07301,-1.00614,0.03315,8411.39592,25.05378
3285.27859,-1.88061,-0.10135,-1.22422,0.07472,-1.062,0.05867,-1.01042,0.08967,-1.0386,0.12319,-0.9722,0.14109,-1.18234,0.06247,8412.44105,25.05378
3285.67321,-1.87596,-0.01366,-1.23004,0.07814,-1.07552,0.06516,-1.08514,0.08785,-0.88132,0.15046,-1.02542,0.1162,-1.15508,0.1417,8413.42379,25.05398
3286.0634,-2.0338,-0.10706,-1.28494,0.11026,-1.02353,0.0628,-1.09878,0.12056,-0.89997,0.11446,-0.92884,0.07193,-1.18899,0.08554,8414.45092,25.05368
3286.45892,-2.07328,-0.09073,-1.12846,0.10957,-1.00772,0.07009,-0.94962,0.17204,-0.98264,0.05599,-0.99054,0.08215,-1.09657,0.05173,8415.47006,25.05368
3286.85664,-1.92192,-0.11319,-1.30993,0.12926,-1.03728,0.07361,-1.15087,0.089,-0.93259,0.11562,-1.10738,0.12256,-1.26501,0.04385,8416.50148,25.05358
3287.24348,-1.85893,-0.12951,-1.16025,0.11474,-1.11752,0.09465,-0.98578,0.14536,-0.95662,0.16053,-1.12807,0.12659,-1.24902,0.00962,8417.53735,25.05368
3287.62922,-1.94414,-0.12362,-1.22302,0.10849,-0.99549,0.05309,-1.00043,0.09782,-1.01224,0.13121,-1.06594,0.08943,-0.95687,0.0595,8418.55305,25.05378
3288.03993,-1.98322,-0.07156,-1.24955,0.08986,-1.02013,0.09589,-0.92279,0.08291,-0.95686,0.13012,-0.98825,0.08944,-0.87425,0.0795,8419.5588,25.05368
3288.42057,-1.94532,-0.08557,-1.23961,0.11132,-1.11601,0.09448,-0.8612,0.10083,-0.87643,0.04405,-1.0478,0.13141,-1.09727,0.08724,8420.59639,25.05358
3288.81968,-1.92719,-0.09224,-1.20429,0.08659,-0.86458,0.09883,-0.96703,0.10352,-0.90768,0.10664,-1.02342,0.12941,-1.08548,0.09515,8421.53652,25.05368
3289.22265,-1.76602,-0.08066,-1.28801,0.12398,-1.05861,0.08303,-0.96691,0.0926,-0.94048,0.09231,-0.91595,0.12532,-1.39113,0.09197,8422.55052,25.05328
3289.61263,-1.84308,-0.10385,-1.24986,0.11913,-0.83983,0.07124,-0.94503,0.11418,-0.91544,0.13913,-1.10496,0.1226,-1.13789,0.02541,8423.56445,25.05358
3290.00061,-1.77183,-0.06543,-1.09758,0.10563,-0.9572,0.11441,-1.05216,0.10586,-0.82715,0.1246,-1.08625,0.12279,-1.1877,0.01461,8424.57838,25.05358
3290.40596,-1.80345,-0.10498,-1.22072,0.12183,-1.03382,0.07693,-0.98324,0.1903,-0.91764,0.09975,-0.96319,0.10423,-1.00171,0.07574,8425.59237,25.05368
3290.79669,-1.93348,-0.13417,-1.24312,0.14168,-0.82626,0.14029,-1.04827,0.13512,-0.88692,0.20875,-1.05667,0.06552,-0.94431,0.06855,8426.60632,25.05378
3291.18207,-1.9184,-0.09391,-1.23064,0.13175,-1.03295,0.12533,-0.82801,0.1393,-0.87458,0.09877,-1.21987,0.1158,-1.35733,0.06807,8427.62126,25.05348
3291.58853,-1.83822,-0.08483,-1.18663,0.12649,-0.9953,0.04855,-1.14752,0.16758,-0.8291,0.21037,-0.924,0.0931,-1.38148,0.02112,8428.63522,25.05348
3291.98277,-1.83036,-0.08495,-1.18282,0.10586,-1.04116,0.07574,-0.93746,0.17238,-0.90846,0.18084,-1.07644,0.10936,-1.27386,0.06814,8429.6492,25.05358
3292.36875,-1.90929,-0.05551,-1.30248,0.10068,-0.82155,0.13613,-1.05028,0.14099,-0.8834,0.13652,-0.94396,0.11129,-1.13979,0.016,8430.66317,25.05338
3292.77985,-1.76814,-0.08029,-1.28504,0.12356,-1.00239,0.07275,-1.01776,0.12124,-0.95943,0.16272,-1.05989,0.13781,-1.17593,0.07694,8431.67714,25.05358
3293.16874,-1.85689,-0.1022,-1.189,0.0839,-1.03358,0.07742,-0.99803,0.05133,-0.83434,0.16245,-1.00945,0.12694,-1.13016,0.04904,8432.69111,25.05348
3293.54935,-1.79119,-0.13437,-1.22136,0.09867,-0.89903,0.05872,-0.93113,0.16841,-0.80285,0.17993,-1.18387,0.12399,-1.39327,0.07433,8433.70504,25.05368
3293.94213,-1.73536,-0.12008,-1.14609,0.10735,-0.92408,0.10369,-0.93887,0.11371,-0.74286,0.14321,-0.93297,0.13433,-1.17472,0.0613,8434.71901,25.05378
3294.34215,-1.8368,-0.04225,-1.15456,0.12234,-0.97272,0.09642,-0.96316,0.14244,-0.85125,0.1717,-1.16716,0.09108,-1.41044,0.02761,8435.73298,25.05378
3294.72828,-1.83171,-0.05067,-1.09755,0.11368,-1.07155,0.10578,-0.92225,0.10735,-0.896,0.1324,-1.20184,0.06207,-1.02275,0.09299,8436.74696,25.05358
3295.12774,-1.8833,-0.09001,-1.27088,0.091,-0.98619,0.058,-0.9764,0.07922,-0.87066,0.11506,-1.13182,0.08766,-1.33587,0.06294,8437.76189,25.05388
3295.52936,-1.85477,-0.12539,-1.209,0.14698,-1.02224,0.06459,-1.06791,0.14768,-0.92766,0.13012,-1.15148,0.08611,-0.98875,-0.01745,8438.77583,25.05368
3295.92048,-1.81635,-0.07338,-1.25312,0.10359,-0.98957,0.0679,-1.11742,0.12078,-0.75558,0.16276,-0.91201,0.10377,-1.08061,0.09564,8439.78984,25.05378
3296.32734,-1.78326,-0.05095,-1.2272,0.11664,-1.06595,0.07876,-1.03176,0.09883,-0.93931,0.09765,-1.12781,0.11398,-0.94396,0.10844,8440.80376,25.05388
3296.71611,-1.65665,-0.07939,-1.21445,0.1324,-1.00501,0.08768,-1.03205,0.12098,-0.80683,0.12572,-1.0364,0.11267,-0.94527,0.05021,8441.81773,25.05368
3297.10679,-1.78062,-0.05112,-1.2354,0.12443,-0.87587,0.06279,-0.9106,0.10419,-0.87889,0.18005,-1.08312,0.07491,-1.05479,0.03475,8442.83167,25.05368
3297.50365,-1.74097,-0.04986,-1.16599,0.11345,-0.97769,0.1362,-0.99607,0.12128,-1.03973,0.08652,-1.14083,0.13236,-1.26064,0.09063,8443.84566,25.05378
3297.91075,-1.73433,-0.03063,-1.26946,0.08773,-1.0283,0.05764,-0.89342,0.08438,-0.77475,0.10498,-1.06021,0.09922,-1.03906,0.02447,8444.85962,25.05388
3298.29861,-1.72646,-0.075,-1.16721,0.12323,-1.10152,0.06948,-0.91976,0.08077,-0.86874,0.07294,-1.02882,0.05945,-1.32411,0.11336,8445.87356,25.05368
3298.70744,-1.75976,-0.06076,-1.29555,0.12971,-0.94729,0.05118,-0.83397,0.0855,-0.77461,0.17172,-1.19692,0.08972,-0.97127,0.08175,8446.88755,25.05378
3299.11182,-1.75668,-0.0891,-1.11543,0.10382,-0.93794,0.08273,-0.92386,0.10151,-0.81427,0.12107,-1.0102,0.09918,-1.16163,0.02116,8447.90251,25.05368
3299.52455,-1.75312,-0.1348,-1.18584,0.10993,-0.92094,0.09012,-0.96357,0.17131,-0.87862,0.04774,-1.05552,0.15357,-1.16695,0.06448,8448.91648,25.05358
3299.92604,-1.82092,-0.10355,-1.24656,0.1473,-0.92808,0.08601,-1.05299,0.12057,-0.84847,0.15867,-1.01807,0.09186,-1.16529,0.04667,8449.93045,25.05368
3300.31562,-1.69865,-0.11325,-1.16897,0.15839,-0.95264,0.09294,-0.97499,0.08945,-0.8381,0.06154,-1.0408,0.12116,-0.86938,0.12484,8450.94437,25.05378
3300.70562,-1.74265,-0.13781,-1.33594,0.08662,-0.97272,0.08678,-1.01712,0.1396,-0.73015,0.1071,-1.19897,0.13086,-1.09304,0.0694,8451.95834,25.05388
3301.12412,-1.82823,-0.13518,-1.20502,0.09266,-1.07041,0.06944,-0.92666,0.12969,-0.96784,0.09993,-0.9808,0.11651,-1.05824,0.12606,8452.97234,25.05378
3301.51832,-1.79548,-0.16798,-1.18059,0.08258,-1.10088,0.12141,-1.0038,0.10457,-0.90776,0.16597,-1.13515,0.09849,-0.85168,0.09816,8453.9863,25.05368
3301.86631,-1.72133,-0.13488,-1.17312,0.08691,-0.91669,0.11903,-0.92967,0.15392,-0.96479,0.12805,-1.08677,0.09803,-1.00829,0.0799,8455.00023,25.05378
3302.21585,-1.82505,-0.13783,-1.19002,0.09745,-0.91229,0.09153,-1.1506,0.08279,-0.88275,0.17628,-0.96966,0.12083,-1.23166,-0.03431,8456.01424,25.05398
3302.61241,-1.77418,-0.14909,-1.14722,0.08953,-1.01619,0.10929,-0.94073,0.13534,-1.03731,0.16853,-1.14421,0.10774,-1.06167,0.09623,8457.02817,25.05438
3303.01428,-1.80862,-0.10634,-1.21456,0.11355,-1.03859,0.10096,-1.0145,0.13596,-0.92101,0.16201,-1.10884,0.10281,-1.06776,0.08217,8458.04312,25.05438
3303.4048,-1.81775,-0.14314,-1.19229,0.16938,-0.89235,0.03341,-0.95121,0.15367,-0.82398,0.14381,-0.98223,0.11106,-1.23217,0.14919,8459.05708,25.05438
3303.80622,-1.76435,-0.1535,-1.25936,0.09994,-1.09807,0.09666,-0.87955,0.09625,-0.77991,0.04757,-1.01418,0.15148,-1.13805,0.01282,8460.07104,25.05418
3304.19295,-1.69589,-0.1459,-1.22987,0.10455,-1.05004,0.13341,-0.8802,0.0972,-0.77494,0.17266,-1.11606,0.05141,-1.36669,0.05256,8461.08498,25.05418
3304.60044,-1.62075,-0.15806,-1.19539,0.11861,-0.96983,0.08737,-1.02447,0.08799,-0.9012,0.07912,-1.12171,0.10033,-1.27476,0.03212,8462.09895,25.05448
3304.9853,-1.72014,-0.19341,-1.39504,0.10925,-0.92673,0.10483,-1.04112,0.11189,-0.92339,0.16667,-0.9904,0.112,-1.09912,0.03973,8463.11294,25.05448
3305.38489,-1.74734,-0.12156,-1.19978,0.12631,-0.99994,0.07774,-0.91813,0.12659,-0.81366,0.15753,-1.31225,0.10383,-1.1274,0.0576,8464.12689,25.05468
3305.78211,-1.77724,-0.20878,-1.28582,0.13588,-1.05603,0.09761,-0.97433,0.17973,-0.83589,0.10709,-1.00056,0.14919,-1.00033,0.06752,8465.14087,25.05438
3306.1796,-1.61715,-0.19579,-1.18637,0.11605,-1.06516,0.095,-0.93079,0.10566,-0.89259,0.1584,-1.22355,0.11917,-1.15015,0.01078,8466.15479,25.05448
3306.59358,-1.71634,-0.22502,-1.21902,0.12244,-0.92303,0.0426,-1.05808,0.1466,-0.84462,0.17696,-1.09337,0.08283,-0.91252,0.05596,8467.15721,25.05438
3306.98177,-1.67456,-0.17876,-1.34943,0.14452,-0.89866,0.10194,-0.97283,0.09728,-0.96237,0.12558,-1.11366,0.06523,-0.85983,0.04696,8468.17215,25.05418
3307.37955,-1.72859,-0.18349,-1.1743,0.11012,-0.95526,0.11547,-0.91954,0.16502,-0.89854,0.13603,-1.05795,0.08201,-1.01907,0.06595,8469.18611,25.05438
3307.78902,-1.8153,-0.21399,-1.3165,0.15418,-0.98893,0.09724,-1.09063,0.14827,-0.83684,0.09621,-1.00916,0.11291,-1.02404,0.06455,8470.20003,25.05418
3308.18689,-1.75472,-0.19979,-1.04911,0.11436,-0.88547,0.10575,-0.93003,0.08683,-0.96429,0.17144,-1.06723,0.15044,-1.34094,0.02891,8471.21402,25.05438
3308.57353,-1.70922,-0.21175,-1.21791,0.10914,-0.90543,0.06615,-0.95432,0.09926,-0.68638,0.21492,-0.9924,0.15103,-1.17955,0.0587,8472.22798,25.05458
3308.98574,-1.73673,-0.22892,-1.24493,0.11121,-0.95533,0.10113,-1.0428,0.07626,-0.80652,0.19727,-1.13206,0.17358,-1.24361,0.0957,8473.24195,25.05438
3309.3712,-1.81419,-0.24275,-1.2116,0.10753,-1.08123,0.04148,-0.97009,0.12506,-0.90183,0.12005,-0.92435,0.1015,-0.87361,0.03422,8474.25594,25.05428
3309.78688,-1.80318,-0.26094,-1.23865,0.08412,-0.97757,0.03032,-1.03512,0.11396,-0.87055,0.16832,-1.20409,0.08802,-1.28743,0.04359,8475.26987,25.05428
